/dataset/silence/-181c8I5GKY_90.000.wav|0
/dataset/silence/-2NVPmjojzE_190.000.wav|0
/dataset/silence/-6v3UBTptAs_20.000.wav|0
/dataset/silence/-Au8kEPd8-U_30.000.wav|0
/dataset/silence/-ayiPNqVg8A_30.000.wav|0
/dataset/silence/-bosH8UgUdU_280.000.wav|0
/dataset/silence/-DswWsDtNhI_80.000.wav|0
/dataset/silence/-em4duQWMSo_30.000.wav|0
/dataset/silence/-EOb2W96aDs_21.000.wav|0
/dataset/silence/-fDAkLvOuww_30.000.wav|0
/dataset/silence/-FzC6wlML8I_60.000.wav|0
/dataset/silence/-G4uFIX72kQ_22.000.wav|0
/dataset/silence/-GB9OL7pf-E_320.000.wav|0
/dataset/silence/-GbX8GUiLbw_430.000.wav|0
/dataset/silence/-iGr_xpHqCk_360.000.wav|0
/dataset/silence/-JAZTC79d_I_20.000.wav|0
/dataset/silence/-jogNJd5azg_0.000.wav|0
/dataset/silence/-LqWxIHGXew_10.000.wav|0
/dataset/silence/-lZzxQkp_Eo_410.000.wav|0
/dataset/silence/-njw9svjfEU_30.000.wav|0
/dataset/silence/-oVpfUHN3Ok_520.000.wav|0
/dataset/silence/-SG-pxdszAY_0.000.wav|0
/dataset/silence/-SYLnFKXTnY_30.000.wav|0
/dataset/silence/-SZhGRZZZT4_60.000.wav|0
/dataset/silence/-WCen368jnU_0.000.wav|0
/dataset/silence/-xChY_MMeeY_30.000.wav|0
/dataset/silence/-yaLfRzoB4w_480.000.wav|0
/dataset/silence/-YHjKxdA84c_530.000.wav|0
/dataset/silence/-yOS4BHAbwA_230.000.wav|0
/dataset/silence/-Z6uzjuZ9fs_20.000.wav|0
/dataset/silence/-ZYJZepifYw_30.000.wav|0
/dataset/silence/-_6ZGvSbXYc_6.000.wav|0
/dataset/silence/-_nYXkPu-oA_14.000.wav|0
/dataset/silence/0-NUiOvYP6E_80.000.wav|0
/dataset/silence/01n2Gq4yroo_0.000.wav|0
/dataset/silence/01PeZnXbx-c_150.000.wav|0
/dataset/silence/02ebhUYT7ng_0.000.wav|0
/dataset/silence/02s9tebdvwc_470.000.wav|0
/dataset/silence/03bVMd3Sjd8_90.000.wav|0
/dataset/silence/04KXXe_j0O4_450.000.wav|0
/dataset/silence/04NgAOAZXWc_30.000.wav|0
/dataset/silence/04_gDOH7ibQ_30.000.wav|0
/dataset/silence/05-_4fN3Cc8_330.000.wav|0
/dataset/silence/05xnJvSET1o_30.000.wav|0
/dataset/silence/0a5Zwn5EeiI_70.000.wav|0
/dataset/silence/0C1P6n0eCWA_30.000.wav|0
/dataset/silence/0C8PTjL34Nw_0.000.wav|0
/dataset/silence/0d6gTiEVwUU_0.000.wav|0
/dataset/silence/0eE1KfKlA6c_40.000.wav|0
/dataset/silence/0EqGcNfnnlw_60.000.wav|0
/dataset/silence/0LzJBc-1kg8_40.000.wav|0
/dataset/silence/0MFnZp9J0G0_0.000.wav|0
/dataset/silence/0NwqB8ymBKE_30.000.wav|0
/dataset/silence/0pkT1LW2LrA_20.000.wav|0
/dataset/silence/0pqL3X2QWkI_50.000.wav|0
/dataset/silence/0pZag5kwl_c_70.000.wav|0
/dataset/silence/0p_s77p1iaM_30.000.wav|0
/dataset/silence/0QgdbB5WXSg_16.000.wav|0
/dataset/silence/0qucA5OlN2o_30.000.wav|0
/dataset/silence/0T7TlRL1kX4_20.000.wav|0
/dataset/silence/0TiNPUS8pjM_0.000.wav|0
/dataset/silence/0uiKcyNicYI_20.000.wav|0
/dataset/silence/0zdv9VocpgA_0.000.wav|0
/dataset/silence/1-gzg4NbYlw_30.000.wav|0
/dataset/silence/1-tDVlj7Nlc_0.000.wav|0
/dataset/silence/18BOh76klqM_0.000.wav|0
/dataset/silence/1926o9NF9ss_580.000.wav|0
/dataset/silence/19n3VRWxbhI_500.000.wav|0
/dataset/silence/1ctd-cKvr6k_10.000.wav|0
/dataset/silence/1fK9s921Yzw_30.000.wav|0
/dataset/silence/1H6l7SJv63s_0.000.wav|0
/dataset/silence/1I5l_ZA-hg0_30.000.wav|0
/dataset/silence/1j-EpQZ0dxQ_30.000.wav|0
/dataset/silence/1JJXeAScQM4_80.000.wav|0
/dataset/silence/1kCe1EDY4n8_280.000.wav|0
/dataset/silence/1kfVcaBeQSo_0.000.wav|0
/dataset/silence/1l6DRz1KrmQ_190.000.wav|0
/dataset/silence/1lPUkpo2NqE_70.000.wav|0
/dataset/silence/1mBRr0QTuPY_140.000.wav|0
/dataset/silence/1ND5drEmyZc_30.000.wav|0
/dataset/silence/1oOJZ1GwRPQ_30.000.wav|0
/dataset/silence/1PQzQMkKJWI_6.000.wav|0
/dataset/silence/1RcNFHoEApI_230.000.wav|0
/dataset/silence/1s7kMcwxoz4_30.000.wav|0
/dataset/silence/1sC9NhbH-gw_70.000.wav|0
/dataset/silence/1Sun3ym08IU_20.000.wav|0
/dataset/silence/1TRR8MWn4gE_10.000.wav|0
/dataset/silence/1U4CF5v-cUs_460.000.wav|0
/dataset/silence/1Vk6bueduNc_30.000.wav|0
/dataset/silence/1wDI8wyCHQo_150.000.wav|0
/dataset/silence/1WID-Aw_6wY_30.000.wav|0
/dataset/silence/1xdbFv0-UPw_30.000.wav|0
/dataset/silence/1YXnxdSB-zk_270.000.wav|0
/dataset/silence/1ZnbSB8iQkI_11.000.wav|0
/dataset/silence/1_hyTqVseHY_30.000.wav|0
/dataset/silence/2-EkCMExLwg_30.000.wav|0
/dataset/silence/20icgHj0Hug_30.000.wav|0
/dataset/silence/22JLbdkJSkU_410.000.wav|0
/dataset/silence/22UJZKUqPEA_40.000.wav|0
/dataset/silence/23xzTiriEuE_40.000.wav|0
/dataset/silence/26eGq0YWOow_0.000.wav|0
/dataset/silence/28bSl4r1kwQ_210.000.wav|0
/dataset/silence/293aTluvPW4_30.000.wav|0
/dataset/silence/2aOZuG8tsok_190.000.wav|0
/dataset/silence/2CsiKDaVcao_310.000.wav|0
/dataset/silence/2D2n1KG9UWw_0.000.wav|0
/dataset/silence/2FMSXdD1nOE_30.000.wav|0
/dataset/silence/2g_tuSyKSss_30.000.wav|0
/dataset/silence/2Iyyh-hXox0_30.000.wav|0
/dataset/silence/2KMIBdO1638_40.000.wav|0
/dataset/silence/2LmcomYBRtc_10.000.wav|0
/dataset/silence/2MIGA0uace8_30.000.wav|0
/dataset/silence/2ogedfOxSUQ_310.000.wav|0
/dataset/silence/2PamvnXe_Hg_400.000.wav|0
/dataset/silence/2q7Be-JJkUc_30.000.wav|0
/dataset/silence/2RVRmKonUcs_90.000.wav|0
/dataset/silence/2sbNTQmq0U0_30.000.wav|0
/dataset/silence/2Sh0WCwmLz0_0.000.wav|0
/dataset/silence/2uyD0NmOlA4_24.000.wav|0
/dataset/silence/2v7kapOCf5o_60.000.wav|0
/dataset/silence/2vGyRNLQvTg_0.000.wav|0
/dataset/silence/2WmWiV0rlaw_570.000.wav|0
/dataset/silence/2yKbEeD6cgs_30.000.wav|0
/dataset/silence/2ysE8dlDQsc_0.000.wav|0
/dataset/silence/2ZSAV5aFQno_30.000.wav|0
/dataset/silence/2_AlZliVTWg_20.000.wav|0
/dataset/silence/2_DVnrQN-eE_200.000.wav|0
/dataset/silence/3-WJZRCt704_500.000.wav|0
/dataset/silence/37aykMJqSh0_30.000.wav|0
/dataset/silence/37Mk3C8Wld0_130.000.wav|0
/dataset/silence/38a5vupU3WI_30.000.wav|0
/dataset/silence/39tn3BTjfXA_190.000.wav|0
/dataset/silence/3BhGseUmMDs_300.000.wav|0
/dataset/silence/3bMMXgxYSTw_30.000.wav|0
/dataset/silence/3bzLHM_rsu4_30.000.wav|0
/dataset/silence/3CQuajqOfz4_30.000.wav|0
/dataset/silence/3Dcj4yjDCiM_10.000.wav|0
/dataset/silence/3eH3c-c9RsQ_22.000.wav|0
/dataset/silence/3Iw9CTkJN9k_30.000.wav|0
/dataset/silence/3j2hZEEvYao_23.000.wav|0
/dataset/silence/3juHoqnOr2Y_80.000.wav|0
/dataset/silence/3kyqO5kZixI_5.000.wav|0
/dataset/silence/3LGoMBjmj4Y_30.000.wav|0
/dataset/silence/3LqtwY8ZMnw_390.000.wav|0
/dataset/silence/3mLwSKLG4io_40.000.wav|0
